"geo","sex","edu.att","age.group","year","deaths.new","pop.size","age","mx","mx.tot","pop.tot","deaths.tot","deaths_edu_prop"
"Albania","M","secondary.higher","65-69",1982,NA,1880,65,NA,0.0303342164,27720,841,NA
"Albania","M","noEdu.primary","70-74",1982,NA,19740,70,NA,0.0515765598,20380,1052,NA
"Albania","M","noEdu.primary","75-79",1982,NA,12060,75,NA,0.085854155,12140,1043,NA
"Albania","M","secondary.higher","80-84",1982,NA,0,80,NA,0.138968354,6460,898,NA
"Albania","M","secondary.higher","85+",1982,NA,0,85,NA,0.244722294083434,3000,735,NA
"Albania","F","noEdu.primary","15-19",1983,NA,14160,15,NA,0.000477016162,148260,71,NA
"Albania","F","noEdu.primary","20-24",1983,NA,5980,20,NA,0.000727816352,139100,102,NA
"Albania","F","secondary.higher","25-29",1983,NA,108360,25,NA,0.000873810146,117360,103,NA
"Albania","F","secondary.higher","30-34",1983,NA,77480,30,NA,0.000967484498,92980,90,NA
"Albania","F","noEdu.primary","35-39",1983,NA,25140,35,NA,0.00120010522,75780,91,NA
"Albania","F","noEdu.primary","40-44",1983,NA,34540,40,NA,0.00170366504,67600,116,NA
"Albania","F","secondary.higher","45-49",1983,NA,20500,45,NA,0.00243439644,58780,144,NA
"Albania","F","secondary.higher","50-54",1983,NA,10740,50,NA,0.00326504246,48480,159,NA
"Albania","F","noEdu.primary","55-59",1983,NA,37080,55,NA,0.00467532628,41680,195,NA
"Albania","F","noEdu.primary","60-64",1983,NA,33340,60,NA,0.00822040442,34840,287,NA
"Albania","F","secondary.higher","65-69",1983,NA,400,65,NA,0.0160268366,28940,464,NA
"Albania","F","secondary.higher","70-74",1983,NA,60,70,NA,0.0309882484,23300,723,NA
"Albania","F","noEdu.primary","75-79",1983,NA,15840,75,NA,0.0582769824,15840,924,NA
"Albania","F","noEdu.primary","80-84",1983,NA,8800,80,NA,0.106324478,8800,936,NA
"Albania","F","secondary.higher","85+",1983,NA,0,85,NA,0.220554369133388,4900,1081,NA
"Albania","M","secondary.higher","15-19",1983,NA,142240,15,NA,0.000890359596,155920,139,NA
"Albania","M","noEdu.primary","20-24",1983,NA,6060,20,NA,0.00142221476,145360,207,NA
"Albania","M","noEdu.primary","25-29",1983,NA,6400,25,NA,0.00175478704,122160,215,NA
"Albania","M","secondary.higher","30-34",1983,NA,89040,30,NA,0.00184113862,97660,180,NA
"Albania","M","secondary.higher","35-39",1983,NA,67800,35,NA,0.00191628506,82860,159,NA
"Albania","M","noEdu.primary","40-44",1983,NA,24180,40,NA,0.00232571268,76720,179,NA
"Albania","M","noEdu.primary","45-49",1983,NA,30280,45,NA,0.00349380848,68140,239,NA
"Albania","M","secondary.higher","50-54",1983,NA,23600,50,NA,0.00585703244,56720,333,NA
"Albania","M","secondary.higher","55-59",1983,NA,12460,55,NA,0.01000553844,44860,449,NA
"Albania","M","noEdu.primary","60-64",1983,NA,28420,60,NA,0.0172591874,33660,581,NA
"Albania","M","noEdu.primary","65-69",1983,NA,25960,65,NA,0.0300501966,28180,847,NA
"Albania","M","secondary.higher","70-74",1983,NA,760,70,NA,0.0511868892,20920,1071,NA
"Albania","M","secondary.higher","75-79",1983,NA,120,75,NA,0.08534798,12660,1081,NA
"Albania","M","noEdu.primary","80-84",1983,NA,6440,80,NA,0.138375566,6440,892,NA
"Albania","M","noEdu.primary","85+",1983,NA,3100,85,NA,0.244241362146743,3100,758,NA
"Albania","F","secondary.higher","15-19",1983,NA,134100,15,NA,0.000477016162,148260,71,NA
"Albania","F","secondary.higher","20-24",1983,NA,133120,20,NA,0.000727816352,139100,102,NA
"Albania","F","noEdu.primary","25-29",1983,NA,9000,25,NA,0.000873810146,117360,103,NA
"Albania","F","noEdu.primary","30-34",1983,NA,15500,30,NA,0.000967484498,92980,90,NA
"Albania","F","secondary.higher","35-39",1983,NA,50640,35,NA,0.00120010522,75780,91,NA
"Albania","F","secondary.higher","40-44",1983,NA,33060,40,NA,0.00170366504,67600,116,NA
"Albania","F","noEdu.primary","45-49",1983,NA,38280,45,NA,0.00243439644,58780,144,NA
"Albania","F","noEdu.primary","50-54",1983,NA,37740,50,NA,0.00326504246,48480,159,NA
"Albania","F","secondary.higher","55-59",1983,NA,4600,55,NA,0.00467532628,41680,195,NA
"Albania","F","secondary.higher","60-64",1983,NA,1500,60,NA,0.00822040442,34840,287,NA
"Albania","F","noEdu.primary","65-69",1983,NA,28540,65,NA,0.0160268366,28940,464,NA
"Albania","F","noEdu.primary","70-74",1983,NA,23240,70,NA,0.0309882484,23300,723,NA
"Albania","F","secondary.higher","75-79",1983,NA,0,75,NA,0.0582769824,15840,924,NA
"Albania","F","secondary.higher","80-84",1983,NA,0,80,NA,0.106324478,8800,936,NA
"Albania","F","noEdu.primary","85+",1983,NA,4900,85,NA,0.220554369133388,4900,1081,NA
"Albania","M","noEdu.primary","15-19",1983,NA,13680,15,NA,0.000890359596,155920,139,NA
"Albania","M","secondary.higher","20-24",1983,NA,139300,20,NA,0.00142221476,145360,207,NA
"Albania","M","secondary.higher","25-29",1983,NA,115760,25,NA,0.00175478704,122160,215,NA
"Albania","M","noEdu.primary","30-34",1983,NA,8620,30,NA,0.00184113862,97660,180,NA
"Albania","M","noEdu.primary","35-39",1983,NA,15060,35,NA,0.00191628506,82860,159,NA
"Albania","M","secondary.higher","40-44",1983,NA,52540,40,NA,0.00232571268,76720,179,NA
"Albania","M","secondary.higher","45-49",1983,NA,37860,45,NA,0.00349380848,68140,239,NA
"Albania","M","noEdu.primary","50-54",1983,NA,33120,50,NA,0.00585703244,56720,333,NA
"Albania","M","noEdu.primary","55-59",1983,NA,32400,55,NA,0.01000553844,44860,449,NA
"Albania","M","secondary.higher","60-64",1983,NA,5240,60,NA,0.0172591874,33660,581,NA
"Albania","M","secondary.higher","65-69",1983,NA,2220,65,NA,0.0300501966,28180,847,NA
"Albania","M","noEdu.primary","70-74",1983,NA,20160,70,NA,0.0511868892,20920,1071,NA
"Albania","M","noEdu.primary","75-79",1983,NA,12540,75,NA,0.08534798,12660,1081,NA
"Albania","M","secondary.higher","80-84",1983,NA,0,80,NA,0.138375566,6440,892,NA
"Albania","M","secondary.higher","85+",1983,NA,0,85,NA,0.244241362146743,3100,758,NA
"Albania","F","noEdu.primary","15-19",1984,NA,13680,15,NA,0.000447861816,148680,67,NA
"Albania","F","noEdu.primary","20-24",1984,NA,5640,20,NA,0.000686299176,142800,99,NA
"Albania","F","secondary.higher","25-29",1984,NA,114380,25,NA,0.000823312428,122380,101,NA
"Albania","F","secondary.higher","30-34",1984,NA,83640,30,NA,0.000907067964,97340,89,NA
"Albania","F","noEdu.primary","35-39",1984,NA,22920,35,NA,0.00112650166,77540,88,NA
"Albania","F","noEdu.primary","40-44",1984,NA,33020,40,NA,0.00161290772,68700,111,NA
"Albania","F","secondary.higher","45-49",1984,NA,22700,45,NA,0.00231871732,61140,142,NA
"Albania","F","secondary.higher","50-54",1984,NA,12220,50,NA,0.00311077388,49640,155,NA
"Albania","F","noEdu.primary","55-59",1984,NA,37540,55,NA,0.00445977484,42940,192,NA
"Albania","F","noEdu.primary","60-64",1984,NA,33920,60,NA,0.00789738946,35720,283,NA
"Albania","F","secondary.higher","65-69",1984,NA,500,65,NA,0.0155216348,29520,459,NA
"Albania","F","secondary.higher","70-74",1984,NA,80,70,NA,0.0302502592,23700,717,NA
"Albania","F","noEdu.primary","75-79",1984,NA,16720,75,NA,0.0572856042,16720,958,NA
"Albania","F","noEdu.primary","80-84",1984,NA,8800,80,NA,0.105212104,8800,926,NA
"Albania","F","secondary.higher","85+",1984,NA,0,85,NA,0.220009479047149,5100,1123,NA
"Albania","M","secondary.higher","15-19",1984,NA,143120,15,NA,0.000882454028,156460,139,NA
"Albania","M","noEdu.primary","20-24",1984,NA,6080,20,NA,0.00141697248,149280,212,NA
"Albania","M","noEdu.primary","25-29",1984,NA,6200,25,NA,0.00176175782,127380,225,NA
"Albania","M","secondary.higher","30-34",1984,NA,93820,30,NA,0.00185071626,101580,188,NA
"Albania","M","secondary.higher","35-39",1984,NA,70900,35,NA,0.00191609878,83980,161,NA
"Albania","M","noEdu.primary","40-44",1984,NA,22440,40,NA,0.00230338724,77660,179,NA
"Albania","M","noEdu.primary","45-49",1984,NA,29640,45,NA,0.00344624354,70520,244,NA
"Albania","M","secondary.higher","50-54",1984,NA,25900,50,NA,0.00578537522,58160,337,NA
"Albania","M","secondary.higher","55-59",1984,NA,14280,55,NA,0.00988759892,47580,471,NA
"Albania","M","noEdu.primary","60-64",1984,NA,28060,60,NA,0.0170633312,33980,580,NA
"Albania","M","noEdu.primary","65-69",1984,NA,26080,65,NA,0.0297661768,28640,853,NA
"Albania","M","secondary.higher","70-74",1984,NA,880,70,NA,0.0507972186,21460,1091,NA
"Albania","M","secondary.higher","75-79",1984,NA,160,75,NA,0.084841805,13180,1119,NA
"Albania","M","noEdu.primary","80-84",1984,NA,6420,80,NA,0.137782778,6420,885,NA
"Albania","M","noEdu.primary","85+",1984,NA,3200,85,NA,0.243760430210053,3200,781,NA
"Albania","F","secondary.higher","15-19",1984,NA,135000,15,NA,0.000447861816,148680,67,NA
"Albania","F","secondary.higher","20-24",1984,NA,137160,20,NA,0.000686299176,142800,99,NA
"Albania","F","noEdu.primary","25-29",1984,NA,8000,25,NA,0.000823312428,122380,101,NA
"Albania","F","noEdu.primary","30-34",1984,NA,13700,30,NA,0.000907067964,97340,89,NA
"Albania","F","secondary.higher","35-39",1984,NA,54620,35,NA,0.00112650166,77540,88,NA
"Albania","F","secondary.higher","40-44",1984,NA,35680,40,NA,0.00161290772,68700,111,NA
"Albania","F","noEdu.primary","45-49",1984,NA,38440,45,NA,0.00231871732,61140,142,NA
"Albania","F","noEdu.primary","50-54",1984,NA,37420,50,NA,0.00311077388,49640,155,NA
"Albania","F","secondary.higher","55-59",1984,NA,5400,55,NA,0.00445977484,42940,192,NA
"Albania","F","secondary.higher","60-64",1984,NA,1800,60,NA,0.00789738946,35720,283,NA
"Albania","F","noEdu.primary","65-69",1984,NA,29020,65,NA,0.0155216348,29520,459,NA
"Albania","F","noEdu.primary","70-74",1984,NA,23620,70,NA,0.0302502592,23700,717,NA
"Albania","F","secondary.higher","75-79",1984,NA,0,75,NA,0.0572856042,16720,958,NA
"Albania","F","secondary.higher","80-84",1984,NA,0,80,NA,0.105212104,8800,926,NA
"Albania","F","noEdu.primary","85+",1984,NA,5100,85,NA,0.220009479047149,5100,1123,NA
"Albania","M","noEdu.primary","15-19",1984,NA,13340,15,NA,0.000882454028,156460,139,NA
"Albania","M","secondary.higher","20-24",1984,NA,143200,20,NA,0.00141697248,149280,212,NA
"Albania","M","secondary.higher","25-29",1984,NA,121180,25,NA,0.00176175782,127380,225,NA
"Albania","M","noEdu.primary","30-34",1984,NA,7760,30,NA,0.00185071626,101580,188,NA
"Albania","M","noEdu.primary","35-39",1984,NA,13080,35,NA,0.00191609878,83980,161,NA
"Albania","M","secondary.higher","40-44",1984,NA,55220,40,NA,0.00230338724,77660,179,NA
"Albania","M","secondary.higher","45-49",1984,NA,40880,45,NA,0.00344624354,70520,244,NA
"Albania","M","noEdu.primary","50-54",1984,NA,32260,50,NA,0.00578537522,58160,337,NA
"Albania","M","noEdu.primary","55-59",1984,NA,33300,55,NA,0.00988759892,47580,471,NA
"Albania","M","secondary.higher","60-64",1984,NA,5920,60,NA,0.0170633312,33980,580,NA
"Albania","M","secondary.higher","65-69",1984,NA,2560,65,NA,0.0297661768,28640,853,NA
"Albania","M","noEdu.primary","70-74",1984,NA,20580,70,NA,0.0507972186,21460,1091,NA
"Albania","M","noEdu.primary","75-79",1984,NA,13020,75,NA,0.084841805,13180,1119,NA
"Albania","M","secondary.higher","80-84",1984,NA,0,80,NA,0.137782778,6420,885,NA
"Albania","M","secondary.higher","85+",1984,NA,0,85,NA,0.243760430210053,3200,781,NA
"Albania","F","noEdu.primary","15-19",1985,NA,13200,15,NA,0.00041870747,149100,63,NA
"Albania","F","noEdu.primary","20-24",1985,NA,5300,20,NA,0.000644782,146500,95,NA
"Albania","F","secondary.higher","25-29",1985,NA,120400,25,NA,0.00077281471,127400,99,NA
"Albania","F","secondary.higher","30-34",1985,NA,89800,30,NA,0.00084665143,101700,87,NA
"Albania","F","noEdu.primary","35-39",1985,NA,20700,35,NA,0.0010528981,79300,84,NA
"Albania","F","noEdu.primary","40-44",1985,NA,31500,40,NA,0.0015221504,69800,107,NA
"Albania","F","secondary.higher","45-49",1985,NA,24900,45,NA,0.0022030382,63500,140,NA
"Albania","F","secondary.higher","50-54",1985,NA,13700,50,NA,0.0029565053,50800,151,NA
"Albania","F","noEdu.primary","55-59",1985,NA,38000,55,NA,0.0042442234,44200,188,NA
"Albania","F","noEdu.primary","60-64",1985,NA,34500,60,NA,0.0075743745,36600,278,NA
"Albania","F","secondary.higher","65-69",1985,NA,600,65,NA,0.015016433,30100,452,NA
"Albania","F","secondary.higher","70-74",1985,NA,100,70,NA,0.02951227,24100,712,NA
"Albania","F","noEdu.primary","75-79",1985,NA,17600,75,NA,0.056294226,17600,991,NA
"Albania","F","noEdu.primary","80-84",1985,NA,8800,80,NA,0.10409973,8800,917,NA
"Albania","F","secondary.higher","85+",1985,NA,0,85,NA,0.21946458896091,5300,1164,NA
"Albania","M","secondary.higher","15-19",1985,NA,144000,15,NA,0.00087454846,157000,138,NA
"Albania","M","noEdu.primary","20-24",1985,NA,6100,20,NA,0.0014117302,153200,217,NA
"Albania","M","noEdu.primary","25-29",1985,NA,6000,25,NA,0.0017687286,132600,235,NA
"Albania","M","secondary.higher","30-34",1985,NA,98600,30,NA,0.0018602939,105500,197,NA
"Albania","M","secondary.higher","35-39",1985,NA,74000,35,NA,0.0019159125,85100,164,NA
"Albania","M","noEdu.primary","40-44",1985,NA,20700,40,NA,0.0022810618,78600,180,NA
"Albania","M","noEdu.primary","45-49",1985,NA,29000,45,NA,0.0033986786,72900,248,NA
"Albania","M","secondary.higher","50-54",1985,NA,28200,50,NA,0.005713718,59600,341,NA
"Albania","M","secondary.higher","55-59",1985,NA,16100,55,NA,0.0097696594,50300,492,NA
"Albania","M","noEdu.primary","60-64",1985,NA,27700,60,NA,0.016867475,34300,579,NA
"Albania","M","noEdu.primary","65-69",1985,NA,26200,65,NA,0.029482157,29100,858,NA
"Albania","M","secondary.higher","70-74",1985,NA,1000,70,NA,0.050407548,22000,1109,NA
"Albania","M","secondary.higher","75-79",1985,NA,200,75,NA,0.08433563,13700,1156,NA
"Albania","M","noEdu.primary","80-84",1985,NA,6400,80,NA,0.13718999,6400,879,NA
"Albania","M","noEdu.primary","85+",1985,NA,3300,85,NA,0.243279498273363,3300,803,NA
"Albania","F","secondary.higher","15-19",1985,NA,135900,15,NA,0.00041870747,149100,63,NA
"Albania","F","secondary.higher","20-24",1985,NA,141200,20,NA,0.000644782,146500,95,NA
"Albania","F","noEdu.primary","25-29",1985,NA,7000,25,NA,0.00077281471,127400,99,NA
"Albania","F","noEdu.primary","30-34",1985,NA,11900,30,NA,0.00084665143,101700,87,NA
"Albania","F","secondary.higher","35-39",1985,NA,58600,35,NA,0.0010528981,79300,84,NA
"Albania","F","secondary.higher","40-44",1985,NA,38300,40,NA,0.0015221504,69800,107,NA
"Albania","F","noEdu.primary","45-49",1985,NA,38600,45,NA,0.0022030382,63500,140,NA
"Albania","F","noEdu.primary","50-54",1985,NA,37100,50,NA,0.0029565053,50800,151,NA
"Albania","F","secondary.higher","55-59",1985,NA,6200,55,NA,0.0042442234,44200,188,NA
"Albania","F","secondary.higher","60-64",1985,NA,2100,60,NA,0.0075743745,36600,278,NA
"Albania","F","noEdu.primary","65-69",1985,NA,29500,65,NA,0.015016433,30100,452,NA
"Albania","F","noEdu.primary","70-74",1985,NA,24000,70,NA,0.02951227,24100,712,NA
"Albania","F","secondary.higher","75-79",1985,NA,0,75,NA,0.056294226,17600,991,NA
"Albania","F","secondary.higher","80-84",1985,NA,0,80,NA,0.10409973,8800,917,NA
"Albania","F","noEdu.primary","85+",1985,NA,5300,85,NA,0.21946458896091,5300,1164,NA
"Albania","M","noEdu.primary","15-19",1985,NA,13000,15,NA,0.00087454846,157000,138,NA
"Albania","M","secondary.higher","20-24",1985,NA,147100,20,NA,0.0014117302,153200,217,NA
"Albania","M","secondary.higher","25-29",1985,NA,126600,25,NA,0.0017687286,132600,235,NA
"Albania","M","noEdu.primary","30-34",1985,NA,6900,30,NA,0.0018602939,105500,197,NA
"Albania","M","noEdu.primary","35-39",1985,NA,11100,35,NA,0.0019159125,85100,164,NA
"Albania","M","secondary.higher","40-44",1985,NA,57900,40,NA,0.0022810618,78600,180,NA
"Albania","M","secondary.higher","45-49",1985,NA,43900,45,NA,0.0033986786,72900,248,NA
"Albania","M","noEdu.primary","50-54",1985,NA,31400,50,NA,0.005713718,59600,341,NA
"Albania","M","noEdu.primary","55-59",1985,NA,34200,55,NA,0.0097696594,50300,492,NA
"Albania","M","secondary.higher","60-64",1985,NA,6600,60,NA,0.016867475,34300,579,NA
"Albania","M","secondary.higher","65-69",1985,NA,2900,65,NA,0.029482157,29100,858,NA
"Albania","M","noEdu.primary","70-74",1985,NA,21000,70,NA,0.050407548,22000,1109,NA
"Albania","M","noEdu.primary","75-79",1985,NA,13500,75,NA,0.08433563,13700,1156,NA
"Albania","M","secondary.higher","80-84",1985,NA,0,80,NA,0.13718999,6400,879,NA
"Albania","M","secondary.higher","85+",1985,NA,0,85,NA,0.243279498273363,3300,803,NA
"Albania","F","noEdu.primary","15-19",1986,NA,12920,15,NA,0.000427532024,150360,65,NA
"Albania","F","noEdu.primary","20-24",1986,NA,5180,20,NA,0.000658487208,146940,97,NA
"Albania","F","secondary.higher","25-29",1986,NA,124460,25,NA,0.000789028786,131120,104,NA
"Albania","F","secondary.higher","30-34",1986,NA,95840,30,NA,0.000864168766,106740,93,NA
"Albania","F","noEdu.primary","35-39",1986,NA,18920,35,NA,0.00107418956,83680,90,NA
"Albania","F","noEdu.primary","40-44",1986,NA,29320,40,NA,0.00155150162,71620,112,NA
"Albania","F","secondary.higher","45-49",1986,NA,27520,45,NA,0.00224361744,64640,146,NA
"Albania","F","secondary.higher","50-54",1986,NA,15880,50,NA,0.00300915174,53180,161,NA
"Albania","F","noEdu.primary","55-59",1986,NA,37700,55,NA,0.0043179328,45360,196,NA
"Albania","F","noEdu.primary","60-64",1986,NA,34960,60,NA,0.0077030349,37860,292,NA
"Albania","F","secondary.higher","65-69",1986,NA,880,65,NA,0.0152610336,31000,474,NA
"Albania","F","secondary.higher","70-74",1986,NA,200,70,NA,0.029985329,24700,741,NA
"Albania","F","noEdu.primary","75-79",1986,NA,17960,75,NA,0.0572187216,17980,1029,NA
"Albania","F","noEdu.primary","80-84",1986,NA,9420,80,NA,0.1057896,9420,997,NA
"Albania","F","secondary.higher","85+",1986,NA,0,85,NA,0.221926127031767,5360,1190,NA
"Albania","M","secondary.higher","15-19",1986,NA,145540,15,NA,0.000897378688,158460,143,NA
"Albania","M","noEdu.primary","20-24",1986,NA,6200,20,NA,0.00145040174,153740,223,NA
"Albania","M","noEdu.primary","25-29",1986,NA,6020,25,NA,0.0018183752,136480,249,NA
"Albania","M","secondary.higher","30-34",1986,NA,103960,30,NA,0.00191246924,110660,212,NA
"Albania","M","secondary.higher","35-39",1986,NA,78720,35,NA,0.00196736398,88960,176,NA
"Albania","M","noEdu.primary","40-44",1986,NA,18740,40,NA,0.00233735306,79700,187,NA
"Albania","M","noEdu.primary","45-49",1986,NA,27260,45,NA,0.00347560994,73800,257,NA
"Albania","M","secondary.higher","50-54",1986,NA,31160,50,NA,0.0058360446,61940,362,NA
"Albania","M","secondary.higher","55-59",1986,NA,18320,55,NA,0.00997060472,51720,516,NA
"Albania","M","noEdu.primary","60-64",1986,NA,28560,60,NA,0.017204848,36880,635,NA
"Albania","M","noEdu.primary","65-69",1986,NA,25880,65,NA,0.0300561424,29400,884,NA
"Albania","M","secondary.higher","70-74",1986,NA,1300,70,NA,0.0513757928,22400,1151,NA
"Albania","M","secondary.higher","75-79",1986,NA,300,75,NA,0.0859571314,14100,1212,NA
"Albania","M","noEdu.primary","80-84",1986,NA,6680,80,NA,0.139749602,6700,937,NA
"Albania","M","noEdu.primary","85+",1986,NA,3340,85,NA,0.24663407002324,3340,824,NA
"Albania","F","secondary.higher","15-19",1986,NA,137440,15,NA,0.000427532024,150360,65,NA
"Albania","F","secondary.higher","20-24",1986,NA,141760,20,NA,0.000658487208,146940,97,NA
"Albania","F","noEdu.primary","25-29",1986,NA,6660,25,NA,0.000789028786,131120,104,NA
"Albania","F","noEdu.primary","30-34",1986,NA,10900,30,NA,0.000864168766,106740,93,NA
"Albania","F","secondary.higher","35-39",1986,NA,64760,35,NA,0.00107418956,83680,90,NA
"Albania","F","secondary.higher","40-44",1986,NA,42300,40,NA,0.00155150162,71620,112,NA
"Albania","F","noEdu.primary","45-49",1986,NA,37120,45,NA,0.00224361744,64640,146,NA
"Albania","F","noEdu.primary","50-54",1986,NA,37300,50,NA,0.00300915174,53180,161,NA
"Albania","F","secondary.higher","55-59",1986,NA,7660,55,NA,0.0043179328,45360,196,NA
"Albania","F","secondary.higher","60-64",1986,NA,2900,60,NA,0.0077030349,37860,292,NA
"Albania","F","noEdu.primary","65-69",1986,NA,30120,65,NA,0.0152610336,31000,474,NA
"Albania","F","noEdu.primary","70-74",1986,NA,24500,70,NA,0.029985329,24700,741,NA
"Albania","F","secondary.higher","75-79",1986,NA,20,75,NA,0.0572187216,17980,1029,NA
"Albania","F","secondary.higher","80-84",1986,NA,0,80,NA,0.1057896,9420,997,NA
"Albania","F","noEdu.primary","85+",1986,NA,5360,85,NA,0.221926127031767,5360,1190,NA
"Albania","M","noEdu.primary","15-19",1986,NA,12920,15,NA,0.000897378688,158460,143,NA
