"geo","sex","edu.att","age.group","year","log.mx.new","pop.size","region","sigma","mu"
"Armenia","F","secondary.higher","15-19",2007,-8.27291885847195,129240,"region2",0.129190958317059,-7.67410063571553
"Armenia","M","noEdu.primary","15-19",2007,-7.12286665859908,6200,"region2",0.240941073333642,-5.9510610822353
"Armenia","F","noEdu.primary","15-19",2008,-7.82003798945875,4980,"region2",0.410807583069773,-6.92252823565446
"Armenia","M","secondary.higher","15-19",2008,-7.34330102830419,143760,"region2",0.0779054318187648,-6.80154753663653
"Armenia","F","secondary.higher","15-19",2008,-8.24980382223222,122460,"region2",0.133099962383328,-7.70218289257316
"Armenia","M","noEdu.primary","15-19",2008,-7.3132203870903,6000,"region2",0.246722440565473,-5.9763791931458
"Armenia","F","noEdu.primary","15-19",2009,-7.74932246466036,4640,"region2",0.435457093559776,-6.97581567150106
"Armenia","M","secondary.higher","15-19",2009,-7.33768068466046,139880,"region2",0.0821324721130812,-6.83396060442849
"Armenia","F","secondary.higher","15-19",2009,-8.22459583290745,115680,"region2",0.140029824688401,-7.73115660595375
"Armenia","M","noEdu.primary","15-19",2009,-7.27931883541462,5800,"region2",0.255500172957012,-6.01050111457103
"Armenia","F","noEdu.primary","15-19",2010,-7.67322312112171,4300,"region2",0.459123131974191,-7.00269553926109
"Armenia","M","secondary.higher","15-19",2010,-7.33177379498605,136000,"region2",0.0829621344000833,-6.86263479006377
"Armenia","F","secondary.higher","15-19",2010,-8.1969879272589,108900,"region2",0.146243942594831,-7.75918251817351
"Armenia","M","noEdu.primary","15-19",2010,-7.24422751560335,5600,"region2",0.268288255150335,-6.05281560602813
"Armenia","F","noEdu.primary","15-19",2011,-8.26359043261732,3880,"region2",0.486144826974441,-7.04418213469186
"Armenia","M","secondary.higher","15-19",2011,-7.2350238003733,127620,"region2",0.0876483045742179,-6.88865057654381
"Armenia","F","secondary.higher","15-19",2011,-8.253998952986,103760,"region2",0.152749271258327,-7.78526205209956
"Armenia","M","noEdu.primary","15-19",2011,-7.13089883029635,5000,"region2",0.284810247371487,-6.07762304358524
"Armenia","F","noEdu.primary","15-19",2012,-8.14902386805177,3460,"region2",0.51932804761633,-7.09244015094443
"Armenia","M","secondary.higher","15-19",2012,-7.13501665619147,119240,"region2",0.0913904823502194,-6.91266966895582
"Armenia","F","secondary.higher","15-19",2012,-8.32097552943017,98620,"region2",0.158619253572078,-7.81641988977004
"Armenia","M","noEdu.primary","15-19",2012,-7.00306545878646,4400,"region2",0.307660107634354,-6.11365262095969
"Armenia","F","noEdu.primary","15-19",2013,-8.01961279440027,3040,"region2",0.548597051517176,-7.12932086788868
"Armenia","M","secondary.higher","15-19",2013,-7.05167523150596,110860,"region2",0.0968138914911151,-6.9391695759392
"Armenia","F","secondary.higher","15-19",2013,-8.35446033529448,93480,"region2",0.16233528058954,-7.84238115178172
"Armenia","M","noEdu.primary","15-19",2013,-6.85646198459459,3800,"region2",0.336175425684008,-6.14091816485609
"Armenia","F","noEdu.primary","15-19",2014,-7.87092959675514,2620,"region2",0.592727343898193,-7.17337624655684
"Armenia","M","secondary.higher","15-19",2014,-6.97307474510278,102480,"region2",0.100603305733296,-6.95418479031501
"Armenia","F","secondary.higher","15-19",2014,-8.39321601159653,88340,"region2",0.169119528775269,-7.85519029126021
"Armenia","M","noEdu.primary","15-19",2014,-6.97229380011971,3200,"region2",0.363659583841796,-6.15834869671913
"Armenia","F","noEdu.primary","15-19",2015,-7.69621263934641,2200,"region2",0.654993767205589,-7.2953192249504
"Armenia","M","secondary.higher","15-19",2015,-6.89823643397293,94100,"region2",0.118271817445989,-7.05074076696874
"Armenia","F","secondary.higher","15-19",2015,-8.43863086891314,83200,"region2",0.186195909692186,-7.94964316223823
"Armenia","M","noEdu.primary","15-19",2015,-6.76465443534146,2600,"region2",0.413038492681916,-6.27188186084546
"Azerbaijan","F","noEdu.primary","15-19",1978,NA,16860,"region2",0.184548592763196,-6.37425909001186
"Azerbaijan","M","secondary.higher","15-19",1978,NA,379740,"region2",0.0406714771663215,-6.31058716175389
"Azerbaijan","F","secondary.higher","15-19",1978,NA,352700,"region2",0.0629359142125285,-7.2042099449052
"Azerbaijan","M","noEdu.primary","15-19",1978,NA,11300,"region2",0.145693855691563,-5.47620429411774
"Azerbaijan","F","noEdu.primary","15-19",1979,NA,16580,"region2",0.188335879461311,-6.40024816884111
"Azerbaijan","M","secondary.higher","15-19",1979,NA,391420,"region2",0.0409401694502383,-6.33407134408905
"Azerbaijan","F","secondary.higher","15-19",1979,NA,364400,"region2",0.063176751018029,-7.22832761041541
"Azerbaijan","M","noEdu.primary","15-19",1979,NA,11200,"region2",0.146937300055169,-5.49800143983729
"Azerbaijan","F","noEdu.primary","15-19",1980,NA,16300,"region2",0.188609686307903,-6.41953788244133
"Azerbaijan","M","secondary.higher","15-19",1980,NA,403100,"region2",0.03973598543094,-6.35738993411799
"Azerbaijan","F","secondary.higher","15-19",1980,NA,376100,"region2",0.0622842744882024,-7.24834215824327
"Azerbaijan","M","noEdu.primary","15-19",1980,NA,11100,"region2",0.149418542766943,-5.51924529342353
"Azerbaijan","F","noEdu.primary","15-19",1981,NA,15440,"region2",0.201130904348001,-6.44038002526288
"Azerbaijan","M","secondary.higher","15-19",1981,NA,394340,"region2",0.0403164200786321,-6.37453730322092
"Azerbaijan","F","secondary.higher","15-19",1981,NA,369620,"region2",0.0639227599803155,-7.2688058066642
"Azerbaijan","M","noEdu.primary","15-19",1981,NA,10580,"region2",0.153370649244895,-5.54052193114339
"Azerbaijan","F","noEdu.primary","15-19",1982,NA,14580,"region2",0.202336430446383,-6.45690223432801
"Azerbaijan","M","secondary.higher","15-19",1982,NA,385580,"region2",0.0412715323681694,-6.39351821161341
"Azerbaijan","F","secondary.higher","15-19",1982,NA,363140,"region2",0.0648221981961125,-7.28669149960215
"Azerbaijan","M","noEdu.primary","15-19",1982,NA,10060,"region2",0.156701003893222,-5.55597701436989
"Azerbaijan","F","noEdu.primary","15-19",1983,NA,13720,"region2",0.220508553872004,-6.51904094726016
"Azerbaijan","M","secondary.higher","15-19",1983,NA,376820,"region2",0.0421949981154623,-6.44784361090584
"Azerbaijan","F","secondary.higher","15-19",1983,NA,356660,"region2",0.0663891274044182,-7.34039003155094
"Azerbaijan","M","noEdu.primary","15-19",1983,NA,9540,"region2",0.169050191107214,-5.61654848519101
"Azerbaijan","F","noEdu.primary","15-19",1984,NA,12860,"region2",0.224412807891246,-6.52183603361546
"Azerbaijan","M","secondary.higher","15-19",1984,NA,368060,"region2",0.0429468550975462,-6.45717244790988
"Azerbaijan","F","secondary.higher","15-19",1984,NA,350180,"region2",0.0677124576064618,-7.35045167319228
"Azerbaijan","M","noEdu.primary","15-19",1984,NA,9020,"region2",0.174063784054222,-5.62531401828197
"Azerbaijan","F","noEdu.primary","15-19",1985,NA,12000,"region2",0.231988243596555,-6.54118206022765
"Azerbaijan","M","secondary.higher","15-19",1985,NA,359300,"region2",0.0436486429176471,-6.46782763182476
"Azerbaijan","F","secondary.higher","15-19",1985,NA,343700,"region2",0.0677169109832441,-7.361755164975
"Azerbaijan","M","noEdu.primary","15-19",1985,NA,8500,"region2",0.180641422913271,-5.63648605999526
"Azerbaijan","F","noEdu.primary","15-19",1986,NA,11460,"region2",0.237724509216301,-6.55219879713295
"Azerbaijan","M","secondary.higher","15-19",1986,NA,359260,"region2",0.0430832303569347,-6.47833601859052
"Azerbaijan","F","secondary.higher","15-19",1986,NA,340080,"region2",0.0683813057692578,-7.3724639181287
"Azerbaijan","M","noEdu.primary","15-19",1986,NA,8260,"region2",0.183978033786205,-5.64588650415395
"Azerbaijan","F","noEdu.primary","15-19",1987,NA,10920,"region2",0.244567513904438,-6.55824748250261
"Azerbaijan","M","secondary.higher","15-19",1987,NA,359220,"region2",0.0440679067780342,-6.4877475067797
"Azerbaijan","F","secondary.higher","15-19",1987,NA,336460,"region2",0.069191222302424,-7.38128171312582
"Azerbaijan","M","noEdu.primary","15-19",1987,NA,8020,"region2",0.183300916665529,-5.65954094707601
"Azerbaijan","F","noEdu.primary","15-19",1988,NA,10380,"region2",0.253196844606566,-6.57376252705813
"Azerbaijan","M","secondary.higher","15-19",1988,NA,359180,"region2",0.0437590794144481,-6.49775018154088
"Azerbaijan","F","secondary.higher","15-19",1988,NA,332840,"region2",0.0706237362127667,-7.39121419620312
"Azerbaijan","M","noEdu.primary","15-19",1988,NA,7780,"region2",0.18992677585057,-5.66873356023742
"Azerbaijan","F","noEdu.primary","15-19",1989,NA,9840,"region2",0.258790977215241,-6.57854828180826
"Azerbaijan","M","secondary.higher","15-19",1989,NA,359140,"region2",0.0436400547798975,-6.49633419910344
"Azerbaijan","F","secondary.higher","15-19",1989,NA,329220,"region2",0.071423686895088,-7.39080317946674
"Azerbaijan","M","noEdu.primary","15-19",1989,NA,7540,"region2",0.192994777158044,-5.66638170589791
"Azerbaijan","F","noEdu.primary","15-19",1990,NA,9300,"region2",0.274686957485875,-6.60485531883714
"Azerbaijan","M","secondary.higher","15-19",1990,NA,359100,"region2",0.0447022976143641,-6.51591336264254
"Azerbaijan","F","secondary.higher","15-19",1990,NA,325600,"region2",0.0712820694548232,-7.40964579852898
"Azerbaijan","M","noEdu.primary","15-19",1990,NA,7300,"region2",0.198383332445316,-5.68850328924221
"Azerbaijan","F","noEdu.primary","15-19",1991,NA,9000,"region2",0.274553340798185,-6.60422220807405
"Azerbaijan","M","secondary.higher","15-19",1991,NA,355080,"region2",0.0440356959689757,-6.51605614918728
"Azerbaijan","F","secondary.higher","15-19",1991,NA,327500,"region2",0.0715955730177885,-7.40853363369201
"Azerbaijan","M","noEdu.primary","15-19",1991,NA,7020,"region2",0.204201081148698,-5.68923137210155
"Azerbaijan","F","noEdu.primary","15-19",1992,NA,8700,"region2",0.276668049140587,-6.59535482311908
"Azerbaijan","M","secondary.higher","15-19",1992,NA,351060,"region2",0.0440110105880517,-6.51739174714695
"Azerbaijan","F","secondary.higher","15-19",1992,NA,329400,"region2",0.0716762115557058,-7.41328247115895
"Azerbaijan","M","noEdu.primary","15-19",1992,NA,6740,"region2",0.206972631393883,-5.69604303711425
"Azerbaijan","F","noEdu.primary","15-19",1993,NA,8400,"region2",0.285109114348009,-6.60590738310203
"Azerbaijan","M","secondary.higher","15-19",1993,NA,347040,"region2",0.0452839014914752,-6.51986789228384
"Azerbaijan","F","secondary.higher","15-19",1993,NA,331300,"region2",0.0712959129404799,-7.41217378354791
"Azerbaijan","M","noEdu.primary","15-19",1993,NA,6460,"region2",0.211954015046644,-5.69416123556705
"Azerbaijan","F","noEdu.primary","15-19",1994,NA,8100,"region2",0.290639682999423,-6.61648611625573
"Azerbaijan","M","secondary.higher","15-19",1994,NA,343020,"region2",0.0452898362334067,-6.52184486604248
"Azerbaijan","F","secondary.higher","15-19",1994,NA,333200,"region2",0.0705247984545378,-7.41614991687649
"Azerbaijan","M","noEdu.primary","15-19",1994,NA,6180,"region2",0.214613803372949,-5.69925351731309
"Azerbaijan","F","noEdu.primary","15-19",1995,NA,7800,"region2",0.295192832657089,-6.61344318365437
"Azerbaijan","M","secondary.higher","15-19",1995,NA,339000,"region2",0.0457580355443024,-6.52510582924028
"Azerbaijan","F","secondary.higher","15-19",1995,NA,335100,"region2",0.0703672931398617,-7.41829713754147
"Azerbaijan","M","noEdu.primary","15-19",1995,NA,5900,"region2",0.221569161986844,-5.69957346959575
"Azerbaijan","F","noEdu.primary","15-19",1996,-7.56786260546388,7740,"region2",0.305010700694941,-6.6546067807474
"Azerbaijan","M","secondary.higher","15-19",1996,-6.88260839656018,351060,"region2",0.0465726911143518,-6.5652921039142
"Azerbaijan","F","secondary.higher","15-19",1996,-7.62446873448757,346060,"region2",0.0712347390396491,-7.4574479261922
"Azerbaijan","M","noEdu.primary","15-19",1996,-6.74355426330138,5940,"region2",0.224980783364424,-5.74128592419165
"Azerbaijan","F","noEdu.primary","15-19",1997,-7.56008046502183,7680,"region2",0.310901140714804,-6.68930346153707
"Azerbaijan","M","secondary.higher","15-19",1997,-6.91084442530458,363120,"region2",0.0457903893667466,-6.59630485404181
"Azerbaijan","F","secondary.higher","15-19",1997,-7.62076110767803,357020,"region2",0.0707345424487088,-7.48827446465123
"Azerbaijan","M","noEdu.primary","15-19",1997,-6.90441637771662,5980,"region2",0.229679582313951,-5.77310473386044
"Azerbaijan","F","noEdu.primary","15-19",1998,-7.5522372875608,7620,"region2",0.3176632242875,-6.72626563781415
"Azerbaijan","M","secondary.higher","15-19",1998,-6.94075835552455,375180,"region2",0.0456950347936503,-6.62648543790242
"Azerbaijan","F","secondary.higher","15-19",1998,-7.61177718077129,367980,"region2",0.0718228142896271,-7.52183135284944
"Azerbaijan","M","noEdu.primary","15-19",1998,-6.75693238924755,6020,"region2",0.227066057629692,-5.80045151518094
"Azerbaijan","F","noEdu.primary","15-19",1999,-7.54433210805369,7560,"region2",0.317656667349578,-6.74943187376023
"Azerbaijan","M","secondary.higher","15-19",1999,-6.96964606719727,387240,"region2",0.0455474426315212,-6.65878130606907
"Azerbaijan","F","secondary.higher","15-19",1999,-7.60338614512671,378940,"region2",0.0713706143409018,-7.55212248069424
"Azerbaijan","M","noEdu.primary","15-19",1999,-6.9177056098353,6060,"region2",0.229290074577506,-5.83393492796567
"Azerbaijan","F","noEdu.primary","15-19",2000,-7.53636393840451,7500,"region2",0.33091782837332,-6.79796636894115
"Azerbaijan","M","secondary.higher","15-19",2000,-7.00031442541457,399300,"region2",0.0456489829844809,-6.69370803073361
"Azerbaijan","F","secondary.higher","15-19",2000,-7.60064601640694,389900,"region2",0.0720463318571386,-7.58602225155838
"Azerbaijan","M","noEdu.primary","15-19",2000,-6.92428458093335,6100,"region2",0.238079575608825,-5.87922848356734
"Azerbaijan","F","noEdu.primary","15-19",2001,-7.53636393840451,7500,"region2",0.323869833443386,-6.79803691356745
"Azerbaijan","M","secondary.higher","15-19",2001,-7.04918713546648,413540,"region2",0.0449870417196031,-6.70418080129195
"Azerbaijan","F","secondary.higher","15-19",2001,-7.66224508978263,404040,"region2",0.0696888763741299,-7.59522880059328
"Azerbaijan","M","noEdu.primary","15-19",2001,-6.94054510180513,6200,"region2",0.230851969970399,-5.88035935546994
"Azerbaijan","F","noEdu.primary","15-19",2002,-7.53636393840451,7500,"region2",0.325854323054443,-6.804594469848
"Azerbaijan","M","secondary.higher","15-19",2002,-7.09989626678615,427780,"region2",0.0443147934026127,-6.71207115124914
"Azerbaijan","F","secondary.higher","15-19",2002,-7.73418108798399,418180,"region2",0.0696386660574625,-7.60442401136952
"Azerbaijan","M","noEdu.primary","15-19",2002,-6.95654544315157,6300,"region2",0.235902465020617,-5.89333118870499
"Azerbaijan","F","noEdu.primary","15-19",2003,-7.53636393840451,7500,"region2",0.333909806622644,-6.8146234888902
"Azerbaijan","M","secondary.higher","15-19",2003,-7.15267163384719,442020,"region2",0.0434491989765468,-6.72293613666661
"Azerbaijan","F","secondary.higher","15-19",2003,-7.80643733871582,432320,"region2",0.0698572321798415,-7.61366668316188
"Azerbaijan","M","noEdu.primary","15-19",2003,-6.97229380011971,6400,"region2",0.233732259164304,-5.90865951227397
"Azerbaijan","F","noEdu.primary","15-19",2004,-7.82404601085629,7500,"region2",0.333442413529231,-6.83627998913472
"Azerbaijan","M","secondary.higher","15-19",2004,-7.2107351710945,456260,"region2",0.043056122799729,-6.73445044649303
"Azerbaijan","F","secondary.higher","15-19",2004,-7.8851411102161,446460,"region2",0.0682558060478702,-7.62806210264235
"Azerbaijan","M","noEdu.primary","15-19",2004,-7.17011954344963,6500,"region2",0.232743226230653,-5.91259937137627
"Azerbaijan","F","noEdu.primary","15-19",2005,-7.82404601085629,7500,"region2",0.33265818966299,-6.8451252169235
"Azerbaijan","M","secondary.higher","15-19",2005,-7.26853762962343,470500,"region2",0.0433505978593344,-6.74665161515419
"Azerbaijan","F","secondary.higher","15-19",2005,-7.97138106414849,460600,"region2",0.0675275685897828,-7.63909539205768
"Azerbaijan","M","noEdu.primary","15-19",2005,-7.18538701558042,6600,"region2",0.235090800342079,-5.91753781155344
"Azerbaijan","F","noEdu.primary","15-19",2006,-7.79427385252262,7280,"region2",0.345811069516828,-6.87970813854139
"Azerbaijan","M","secondary.higher","15-19",2006,-7.29128884950386,468120,"region2",0.0445741828434322,-6.77213919415657
"Azerbaijan","F","secondary.higher","15-19",2006,-7.99491697777195,456740,"region2",0.068358574486994,-7.66448190526773
